Prediction and Applicability Domain analysis for models:
Mutagenicity (Ames test) CONSENSUS model (version 1.0.4)
Mutagenicity (Ames test) model (CAESAR) (version 2.1.14)
Mutagenicity (Ames test) model (ISS) (version 1.0.3)
Mutagenicity (Ames test) model (SarPy-IRFMN) (version 1.0.8)
Mutagenicity (Ames test) model (KNN-Read-Across) (version 1.0.1)
Mutagenicity (Ames test) model for aromatic amines (CONCERT/IRFMN) (version 1.0.0)
Developmental Toxicity model (CAESAR) (version 2.1.8)
Developmental/Reproductive Toxicity library (PG) (version 1.1.2)
Carcinogenicity model (CAESAR) (version 2.1.10)
Carcinogenicity model (ISS) (version 1.0.3)
Carcinogenicity model (IRFMN-ISSCAN-CGX) (version 1.0.2)
Carcinogenicity model (IRFMN-Antares) (version 1.0.2)
Carcinogenicity oral classification model (IRFMN) (version 1.0.1)
Carcinogenicity oral Slope Factor model (IRFMN) (version 1.0.1)
Carcinogenicity inhalation classification model (IRFMN) (version 1.0.1)
Carcinogenicity inhalation Slope Factor model (IRFMN) (version 1.0.1)
Carcinogenicity in male rat (CORAL) (version 1.0.0)
Carcinogenicity in female Rat (CORAL) (version 1.0.0)
Acute Toxicity (LD50) model (KNN) (version 1.0.0)
Hepatotoxicity model (IRFMN) (version 1.0.1)
LogP model (Meylan-Kowwin) (version 1.1.5)
LogP model (MLogP) (version 1.0.1)
LogP model (ALogP) (version 1.0.1)
(calculation core version : 1.3.19)

No.	tId	SMILES	Mutagenicity (Ames test) CONSENSUS model-assessment	Mutagenicity (Ames test) CONSENSUS model-prediction	Mutagenicity (Ames test) model (CAESAR)-assessment	Mutagenicity (Ames test) model (CAESAR)-prediction	Mutagenicity (Ames test) model (ISS)-assessment	Mutagenicity (Ames test) model (ISS)-prediction	Mutagenicity (Ames test) model (SarPy-IRFMN)-assessment	Mutagenicity (Ames test) model (SarPy-IRFMN)-prediction	Mutagenicity (Ames test) model (KNN-Read-Across)-assessment	Mutagenicity (Ames test) model (KNN-Read-Across)-prediction	Mutagenicity (Ames test) model for aromatic amines (CONCERT/IRFMN)-assessment	Mutagenicity (Ames test) model for aromatic amines (CONCERT/IRFMN)-prediction	Developmental Toxicity model (CAESAR)-assessment	Developmental Toxicity model (CAESAR)-prediction	Developmental/Reproductive Toxicity library (PG)-assessment	Developmental/Reproductive Toxicity library (PG)-prediction	Carcinogenicity model (CAESAR)-assessment	Carcinogenicity model (CAESAR)-prediction	Carcinogenicity model (ISS)-assessment	Carcinogenicity model (ISS)-prediction	Carcinogenicity model (IRFMN-ISSCAN-CGX)-assessment	Carcinogenicity model (IRFMN-ISSCAN-CGX)-prediction	Carcinogenicity model (IRFMN-Antares)-assessment	Carcinogenicity model (IRFMN-Antares)-prediction	Carcinogenicity oral classification model (IRFMN)-assessment	Carcinogenicity oral classification model (IRFMN)-prediction	Carcinogenicity oral Slope Factor model (IRFMN)-assessment	Carcinogenicity oral Slope Factor model (IRFMN)-prediction [log(1/(mg/kg-day))]	Carcinogenicity inhalation classification model (IRFMN)-assessment	Carcinogenicity inhalation classification model (IRFMN)-prediction	Carcinogenicity inhalation Slope Factor model (IRFMN)-assessment	Carcinogenicity inhalation Slope Factor model (IRFMN)-prediction [log(1/(mg/kg-day))]	Carcinogenicity in male rat (CORAL)-assessment	Carcinogenicity in male rat (CORAL)-prediction	Carcinogenicity in female Rat (CORAL)-assessment	Carcinogenicity in female Rat (CORAL)-prediction	Acute Toxicity (LD50) model (KNN)-assessment	Acute Toxicity (LD50) model (KNN)-prediction [log(mmol/kg)]	Hepatotoxicity model (IRFMN)-assessment	Hepatotoxicity model (IRFMN)-prediction	LogP model (Meylan-Kowwin)-assessment	LogP model (Meylan-Kowwin)-prediction	LogP model (MLogP)-assessment	LogP model (MLogP)-prediction	LogP model (ALogP)-assessment	LogP model (ALogP)-prediction
1	Molecule 1	O=C1NN=C2C(=CC=CN12)S(=O)(=O)N3CCCCCC3	NON-Mutagenic (Consensus score: 0.2)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NA (LOW reliability)	NA	Toxicant (LOW reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Carcinogen (LOW reliability)	NON-Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	-0.55 (LOW reliability)	-0.55	Carcinogen (LOW reliability)	Carcinogen	1.22 (LOW reliability)	1.22	-2.4845 (LOW reliability)	-2.4845	-4.1962 (LOW reliability)	-4.1962	N/A	-	NON-Toxic (LOW reliability)	NON-Toxic	1.03 (LOW reliability)	1.03	1.28 (LOW reliability)	1.28	0.29 (MODERATE reliability)	0.29
2	Molecule 2	O=C(OCC)C3CCN(C(=O)c1cc(ccc1n2nnnc2)Br)CC3	NON-Mutagenic (Consensus score: 0.25)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Toxicant (LOW reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Possible NON-Carcinogen (LOW reliability)	Possible NON-Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	1.19 (LOW reliability)	1.19	NON-Carcinogen (LOW reliability)	NON-Carcinogen	1.17 (LOW reliability)	1.17	-1.5592 (LOW reliability)	-1.5592	-1.8315 (LOW reliability)	-1.8315	N/A	-	Toxic (GOOD reliability)	Toxic	1.81 (LOW reliability)	1.81	3.2 (LOW reliability)	3.2	1.9 (MODERATE reliability)	1.9
3	Molecule 3	O=C1C=CC(=NN1CCNC(=O)c2ccncc2)n3ccnc3C	Mutagenic (Consensus score: 0.15)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	Mutagenic (LOW reliability)	Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	1.14 (LOW reliability)	1.14	Carcinogen (LOW reliability)	Carcinogen	0.77 (LOW reliability)	0.77	5.5062 (LOW reliability)	5.5062	-6.003 (LOW reliability)	-6.003	N/A	-	Toxic (LOW reliability)	Toxic	-1.34 (LOW reliability)	-1.34	0.39 (MODERATE reliability)	0.39	-0.34 (LOW reliability)	-0.34
4	Molecule 4	O=C1C=C(N=C3N1CC(C(=O)NCc2ncccc2)CS3)C(C)(C)C	Mutagenic (Consensus score: 0.2)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	Mutagenic (MODERATE reliability)	Mutagenic	NA (LOW reliability)	NA	Toxicant (LOW reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	0.38 (LOW reliability)	0.38	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	1.63 (LOW reliability)	1.63	0.1981 (LOW reliability)	0.1981	-5.4846 (LOW reliability)	-5.4846	N/A	-	Toxic (LOW reliability)	Toxic	1.41 (MODERATE reliability)	1.41	2.62 (LOW reliability)	2.62	2.19 (LOW reliability)	2.19
5	Molecule 5	O=C(c1cccc(c1)Nc2nccnc2)N(CCOC)CC(C)C	NON-Mutagenic (Consensus score: 0.6)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Toxicant (MODERATE reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Carcinogen (LOW reliability)	NON-Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Carcinogen (GOOD reliability)	Carcinogen	Carcinogen (GOOD reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	-1.39 (LOW reliability)	-1.39	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	-0.02 (LOW reliability)	-0.02	-1.431 (LOW reliability)	-1.431	-2.9997 (LOW reliability)	-2.9997	N/A	-	Toxic (MODERATE reliability)	Toxic	2.64 (MODERATE reliability)	2.64	1.44 (MODERATE reliability)	1.44	2.09 (LOW reliability)	2.09
6	Molecule 6	O=C(O)CCCC(=O)Nc3c(C(=O)N)c2c(c1ccccc1CC2)s3	NON-Mutagenic (Consensus score: 0.25)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Possible NON-Mutagenic (LOW reliability)	Possible NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	Carcinogen (LOW reliability)	Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Possible NON-Carcinogen (GOOD reliability)	Possible NON-Carcinogen	Carcinogen (MODERATE reliability)	Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	-0.55 (LOW reliability)	-0.55	Carcinogen (LOW reliability)	Carcinogen	2.4 (LOW reliability)	2.4	-2.2836 (LOW reliability)	-2.2836	-5.1854 (LOW reliability)	-5.1854	N/A	-	Unknown	Unknown	2.65 (LOW reliability)	2.65	1.91 (MODERATE reliability)	1.91	2.43 (MODERATE reliability)	2.43
7	Molecule 7	O=C(O)c1nc(ncc1Br)SCc2ccc(cc2)C	NON-Mutagenic (Consensus score: 0.4)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Possible NON-Mutagenic (MODERATE reliability)	Possible NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Toxicant (LOW reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	Carcinogen (LOW reliability)	Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Carcinogen (MODERATE reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	0.14 (LOW reliability)	0.14	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	1.07 (LOW reliability)	1.07	-0.7998 (LOW reliability)	-0.7998	-4.8932 (LOW reliability)	-4.8932	N/A	-	Unknown	Unknown	3.51 (LOW reliability)	3.51	2.55 (LOW reliability)	2.55	3.97 (LOW reliability)	3.97
8	Molecule 8	O=C(N2CCC(Oc1cc(ccc1C)C)CC2)CNc3ccccc3Cl	NON-Mutagenic (Consensus score: 0.45)	NON-Mutagenic	Mutagenic (LOW reliability)	Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	Toxicant (MODERATE reliability)	Toxicant	NON-Toxicant (LOW reliability)	NON-Toxicant	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	Carcinogen (MODERATE reliability)	Carcinogen	Carcinogen (GOOD reliability)	Carcinogen	Possible NON-Carcinogen (MODERATE reliability)	Possible NON-Carcinogen	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	0.27 (LOW reliability)	0.27	NON-Carcinogen (MODERATE reliability)	NON-Carcinogen	-1.13 (MODERATE reliability)	-1.13	-1.531 (MODERATE reliability)	-1.531	-3.2369 (LOW reliability)	-3.2369	689.07 mg/kg (GOOD reliability)	0.267	Unknown	Unknown	4.97 (LOW reliability)	4.97	3.5 (LOW reliability)	3.5	4.4 (MODERATE reliability)	4.4
9	Molecule 9	Fc1ccc(cc1)C(N2CCCC2)CNc3ncncc3	NON-Mutagenic (Consensus score: 0.65)	NON-Mutagenic	NON-Mutagenic (GOOD reliability)	NON-Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (GOOD reliability)	NON-Mutagenic	Mutagenic (MODERATE reliability)	Mutagenic	Toxicant (MODERATE reliability)	Toxicant	NON-Toxicant (MODERATE reliability)	NON-Toxicant	Carcinogen (MODERATE reliability)	Carcinogen	Carcinogen (MODERATE reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	Carcinogen (LOW reliability)	Carcinogen	0.93 (LOW reliability)	0.93	Carcinogen (LOW reliability)	Carcinogen	0.81 (LOW reliability)	0.81	-1.8307 (LOW reliability)	-1.8307	-1.3627 (LOW reliability)	-1.3627	759.02 mg/kg (GOOD reliability)	0.423	Unknown	Unknown	2.61 (MODERATE reliability)	2.61	2.86 (MODERATE reliability)	2.86	2.86 (MODERATE reliability)	2.86
10	Molecule 10	OC(c2cccc(OCc1ccccc1)c2)CNC3CCSCC3	NON-Mutagenic (Consensus score: 0.45)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	NON-Mutagenic (MODERATE reliability)	NON-Mutagenic	Mutagenic (MODERATE reliability)	Mutagenic	NON-Mutagenic (LOW reliability)	NON-Mutagenic	NON-Toxicant (MODERATE reliability)	NON-Toxicant	Toxicant (GOOD reliability)	Toxicant	NON-Carcinogen (LOW reliability)	NON-Carcinogen	NON-Carcinogen (LOW reliability)	NON-Carcinogen	Possible NON-Carcinogen (LOW reliability)	Possible NON-Carcinogen	Possible NON-Carcinogen (MODERATE reliability)	Possible NON-Carcinogen	NON-Carcinogen (GOOD reliability)	NON-Carcinogen	1.95 (LOW reliability)	1.95	Carcinogen (LOW reliability)	Carcinogen	0.7 (LOW reliability)	0.7	-1.3874 (LOW reliability)	-1.3874	-5.4514 (LOW reliability)	-5.4514	1025.17 mg/kg (GOOD reliability)	0.475	NON-Toxic (LOW reliability)	NON-Toxic	3.43 (LOW reliability)	3.43	3 (GOOD reliability)	3	3.01 (GOOD reliability)	3.01
